# time,flux,err
1.802027000000000044e+03,7.541669999999999874e+00,2.201442000000000121e-01
1.807292999999999893e+03,7.688600000000000101e+00,2.523568999999999951e-01
1.812558999999999969e+03,8.248644999999999783e+00,3.017042999999999808e-01
1.817824000000000069e+03,8.665238999999999692e+00,2.070796000000000026e-01
1.823089999999999918e+03,9.233142000000000849e+00,2.634979000000000071e-01
1.828355000000000018e+03,9.209153000000000588e+00,3.014313000000000131e-01
1.833621000000000095e+03,9.234054999999999680e+00,1.907109999999999916e-01
1.838886999999999944e+03,9.126388000000000389e+00,2.702349000000000001e-01
1.844152000000000044e+03,9.011981000000000464e+00,2.988065999999999778e-01
1.849417999999999893e+03,8.549146000000000356e+00,1.671876999999999946e-01
1.854682999999999993e+03,8.264839999999999520e+00,2.760398000000000018e-01
1.859949000000000069e+03,8.417773999999999646e+00,2.948804999999999898e-01
1.865213999999999942e+03,8.969884000000000412e+00,1.408924000000000010e-01
1.870480000000000018e+03,8.915720999999999563e+00,2.829491000000000089e-01
1.875746000000000095e+03,8.644688000000000372e+00,2.914467000000000030e-01
1.881010999999999967e+03,8.261112000000000677e+00,1.004927999999999932e-01
1.886277000000000044e+03,8.425731000000000748e+00,3.123465999999999743e-01
1.891541999999999916e+03,8.355631000000000697e+00,3.103211000000000164e-01
1.896807999999999993e+03,8.051341000000000747e+00,1.146307000000000020e-01
1.902074000000000069e+03,8.142962000000000700e+00,3.172736999999999918e-01
1.907338999999999942e+03,8.187924000000000646e+00,3.035938000000000248e-01
1.912605000000000018e+03,8.163527000000000200e+00,1.545009999999999994e-01
1.917869999999999891e+03,8.063542999999999239e+00,3.214546999999999821e-01
1.923135999999999967e+03,7.949640999999999735e+00,2.954300000000000259e-01
1.928401000000000067e+03,7.823675999999999853e+00,1.813583000000000001e-01
1.933666999999999916e+03,8.104241999999999280e+00,3.247044000000000041e-01
