#sigma,tau
2.8427493048537995,807.6658018932978
2.061915751469205,452.25606158329356
1.688123101779312,267.1536541314453
2.304275039326373,538.4104430053899
2.1944784200127594,449.7952356976545
1.3962781738659893,160.23928970749571
1.7492716077074106,280.9588538639388
1.946150518097676,380.289778953218
2.8868566641669435,645.8877052116521
1.3311704980808126,165.71171049337394
1.3349025694320913,213.135490744927
2.0461258734284673,318.58802935138
1.3048141549153616,184.77046465625654
1.2437624426843024,126.73736588834655
1.5689512763881728,237.99886962384917
2.8309417444250102,986.3406157911436
2.811378040291116,813.2998201743476
2.272065433524393,451.2298846640476
1.4936577654589998,189.21084520541802
1.2676206266881556,133.16668743522843
1.6565556842799203,327.33573122353835
3.862235086305758,1565.8919194728385
1.1874502637144855,119.10721929261098
2.0709481284397384,477.48237637658997
1.3418181195349321,174.0360445908606
2.2795390312923347,512.1118533123356
2.3917688945997106,621.2374406274581
1.511585650057659,262.88072262411475
1.1604065160140045,114.80325392600297
2.076673903082162,450.75369265159156
1.2994257444877302,165.16016717154864
1.3882376103970366,145.12438841255158
1.5174589338921576,207.29150031223907
1.3362890835824266,167.8951233931889
2.1065485253556737,359.7445617612598
1.0221826766141175,101.72885640902471
1.1676159487525177,135.30918577849434
1.8592668546002646,317.37858371436187
1.6706498988089684,221.030230310393
1.2428634398366782,125.73199494057332
2.216062090880613,553.8186054658119
1.2333959097219682,131.44289513675173
1.3552024346535951,157.49427888906226
1.2291954596533354,125.22462879264201
1.870604021977143,268.2775644403751
1.8962121745111538,321.3777801082728
2.4447335389398233,580.9940026219372
1.5219462443448868,195.8826183632336
1.597065168305934,218.0132728592668
1.1299962252639109,98.32227470783408
1.8462351955691796,281.1831215722286
1.4633852389301658,202.30538032473618
1.603798425247962,229.80795650157825
1.4423880794047945,182.10047338768658
2.0778874381374783,377.75061440294076
1.2780848060341239,137.4937271477819
3.256132914154312,1085.9269866770712
1.468279981753623,230.87995065645333
1.3287758517507156,124.77555745732309
1.4784066817273045,208.02744799669725
1.7888135514916916,339.10684321704906
1.7798423584297447,390.48571657788125
1.682583412233776,226.75871621006988
1.2952222967566882,164.19390052328214
1.4389405942068718,157.1879467504541
1.4343265684472524,184.09009180822852
1.9183969160765535,218.643260310705
1.50306305797269,197.92276785024407
1.4420382540872552,150.59907317936612
1.8871218371808518,296.4032453759565
1.8612339214874813,388.4424717203002
1.419807235635141,169.6824387512114
1.5890188017371791,250.499727688748
1.6563589327829578,295.76993099506467
5.143577525259412,2771.058385462687
1.8830757705521766,324.9586742523858
1.9364890041295832,373.98893794025355
1.722159653676962,317.56027139033483
1.057513722719859,99.6754233093248
1.7306668725686134,291.6002891074011
1.122643783812986,113.27237185914377
2.096234820305297,411.019259548794
1.4707703859897432,215.4902862475678
1.8945336245969142,276.62314733999654
1.4637269715353338,201.2181430298582
2.8922704126375245,866.849010235265
1.2597108132324835,154.8634600940716
1.2433166972591212,179.7697656547026
1.6554461992351432,269.4540053167287
2.5372945187123292,670.2740443324622
2.163975410269886,474.48858506576596
1.625397670191024,248.2035589001855
1.3629339965677063,189.2812793166868
2.1358883466325933,471.8012897838458
1.7439025621029502,244.6948520581389
1.3553458424955382,164.38692255412099
2.0139102834910565,409.1484291978642
1.6040965277024606,208.95119880281678
1.2368665334990239,127.60441680718662
1.248085862828203,115.18873140750142
3.0227786765012845,906.3705955143232
2.460532368755921,587.1379973757447
1.688123101779312,267.1536541314453
2.425834358636124,599.6537366235757
2.8701260276077876,830.0764328785868
1.3962781738659893,160.23928970749571
2.0743005202605134,414.1699415970353
1.7469025118340236,289.4279817756929
3.001408471093727,706.1544866768254
1.225874890449357,134.05993925414282
1.2751407098466834,174.10199077360207
2.2494752688722457,442.06255659194517
1.189805318389364,161.93527131726023
1.2437624426843024,126.73736588834655
1.5838379721975056,245.05860311624647
3.027442815865484,1155.3678678428203
2.8015956286016515,815.0776229347952
2.12319251856226,357.1366649900058
1.461565694327205,178.3095291158748
1.3740038839145072,166.82321145500845
1.6565556842799203,327.33573122353835
2.6453290889560903,683.1989163570616
1.20526918673312,124.37818406916959
2.0709481284397384,477.48237637658997
1.558647414485001,226.99522539653486
2.282164559226218,512.9771887603463
2.2299530706004678,521.8610645996539
1.6534800194979584,364.33081869050403
1.1604065160140045,114.80325392600297
1.9510404727387165,387.19993472619706
1.3008448924678233,166.8376753118897
1.3882376103970366,145.12438841255158
1.4690443684663503,193.00264669470323
1.3769622963032424,189.6156772021239
1.7293887586756227,248.22105219275824
1.0221826766141175,101.72885640902471
1.7382735593334253,300.23060074314617
1.6681781663684052,235.74426133439502
1.7280803181902804,244.22566344783408
1.2459895968706056,126.39932687827867
1.82124816893292,352.50112827432844
1.2333959097219682,131.44289513675173
1.3552024346535951,157.49427888906226
1.2291954596533354,125.22462879264201
1.870604021977143,268.2775644403751
1.8962121745111538,321.3777801082728
2.8697226498540984,811.9114428016233
1.6743079498166331,203.9791716150842
1.8981231530055913,310.79338816062574
1.1548190275196215,104.68271197842482
1.8462351955691796,281.1831215722286
1.4546568270439875,200.40208186100003
1.603798425247962,229.80795650157825
1.494145885997525,188.38122253428958
2.0778874381374783,377.75061440294076
1.077066761266494,90.29748106328877
2.891955122787213,824.8786164354457
1.3579448647334056,180.18694047699077
1.3152559982566483,135.53129988890083
1.4742122795444739,209.16720429254156
1.906172986662405,395.23361468783685
1.7798423584297447,390.48571657788125
1.7742112404820023,261.08230886074386
1.2952222967566882,164.19390052328214
1.4389405942068718,157.1879467504541
1.4136571293665656,178.5197173887597
1.9183969160765535,218.643260310705
1.50306305797269,197.92276785024407
1.6260120399780584,173.23573493366604
1.7601006481247115,268.9451494811117
1.8499021424659472,386.3360889648504
1.419807235635141,169.6824387512114
1.5478124931821355,238.0091412576677
2.0859729755304253,409.03551688039454
3.475707372948739,1202.7099199954293
1.9632991818715249,356.8035348595416
1.9220010822917288,349.9966131399635
1.7285572295241405,321.9194085432471
1.114935639346216,104.3845370058691
2.1647636587299055,478.0892836795729
1.158485354564614,118.05916169133268
2.051949458848479,405.3297088452635
1.3701037611857738,182.01697332841584
1.8009316711885495,250.18700067445872
1.3782117189820053,219.22950596506155
3.3637096395738135,1173.6344317069556
1.2597108132324835,154.8634600940716
1.2433166972591212,179.7697656547026
1.5070327806674078,234.34182948365003
1.8834897151419645,383.2846915234976
2.422449022706957,646.3420435992693
1.6215311560623447,247.62534644226662
1.3629339965677063,189.2812793166868
2.176115318538552,499.32537609233924
1.6711977045088708,221.0733019459972
1.3553458424955382,164.38692255412099
1.8521916346202887,326.98557115895613
1.6040965277024606,208.95119880281678
1.2368665334990239,127.60441680718662
1.402718888426131,166.52735735694213
3.765161610455423,1436.5196452710757
2.625326025883555,672.6331639297447
1.7295527059066502,279.82364895109504
2.1294578931806503,452.2429713137545
2.789994173654146,785.1118178418184
1.1948842164794127,110.75389955677723
2.146822714668535,487.7466149515894
1.6669188202101488,273.05124367123994
2.5629363034727697,523.7517216875702
1.5107931045787195,212.0829153498125
1.1821677071567303,145.03707664014695
2.3319226697695417,481.0288554340203
1.189805318389364,161.93527131726023
1.5431813289395309,200.56520371241066
1.7528195466503425,291.7199298242501
3.1016094744203113,1234.4326992744875
2.288285112605974,514.455489494497
1.8870732600166193,297.7521059492349
1.534732040814777,195.4407022010739
1.3740038839145072,166.82321145500845
1.7320252631985689,345.75875007329927
2.6453290889560903,683.1989163570616
1.20526918673312,124.37818406916959
2.0709481284397384,477.48237637658997
1.558647414485001,226.99522539653486
1.8982964501906827,354.60603078501447
2.2299530706004678,521.8610645996539
1.3052351851322315,194.5565651326232
1.1604065160140045,114.80325392600297
1.8332381223083831,344.83795546198047
1.3008448924678233,166.8376753118897
1.4288956614424588,152.40797936648096
1.4690459934039024,193.0143857907086
1.554850059926839,225.64774078719114
1.7291330594956973,248.2838958391778
1.0221826766141175,101.72885640902471
1.8763156858622017,365.2036248277714
1.6681781663684052,235.74426133439502
1.7104138889428946,235.1043904980047
1.3953736479570635,193.07613752618084
1.5717601624052822,240.97387400515282
1.2898438493443867,145.57936928737976
1.4644790367420297,188.9687959717289
1.2291954596533354,125.22462879264201
1.8813292259305119,272.09537756320765
2.565043898483431,567.782233633111
1.9276564313234195,344.2621704015544
2.4112135752859145,341.1201874282004
1.753618676887146,263.71190631371815
1.119692881824723,100.7757444225945
1.8462351955691796,281.1831215722286
1.3749895022057326,175.41409153680988
1.6890873956773649,254.75169800410492
1.4936183626917803,188.91807863959627
2.146947257640123,381.8612916887095
1.077066761266494,90.29748106328877
2.8141338812791385,775.2913228546138
1.471663512796682,212.8636072220336
1.3152559982566483,135.53129988890083
1.5258225656633861,250.35639656594526
1.926729276544059,401.8866718648234
1.7798423584297447,390.48571657788125
2.037441883423108,350.413295267415
1.3999704914196214,211.501360074772
1.6140030936169032,219.76233405342012
1.332440432778255,156.77916586000154
1.8323238562861932,229.5356404182798
1.4187902879555825,171.2219401167116
1.6260120399780584,173.23573493366604
2.3392539134201553,492.835477626547
1.906607034803346,392.47850825880465
1.189565537748655,113.23159390563173
1.5443290376944356,236.72606746367853
2.065861238240526,399.93045623059885
2.5567526828268816,655.7817447470047
2.1848605057170403,475.0411288859239
1.9220010822917288,349.9966131399635
1.7221504458427614,310.03393688748525
1.114935639346216,104.3845370058691
2.2160886903570622,510.0463497844751
1.158485354564614,118.05916169133268
2.5205881724370873,606.8563224203752
1.3701037611857738,182.01697332841584
1.531565019528799,187.74225085974558
1.3806856489881787,219.72228771869092
3.3345383861912574,1149.0082341146135
1.2150073603691638,145.29880456678987
1.2433166972591212,179.7697656547026
1.6913737883943796,333.5505538435446
1.8834897151419645,383.2846915234976
2.2927017280796336,567.6743444727807
1.703107841207567,262.84916654560834
1.4102027383552225,196.54389561904816
2.176115318538552,499.32537609233924
1.699319837574415,218.00455768148538
1.267806657742554,141.71784692279627
1.4341888169504182,196.83394764226196
1.6040965277024606,208.95119880281678
1.3820336001799027,165.2647469787874
1.3761640447015968,160.90169341246522
6.304022545752022,3957.7413444750473
2.741476414415721,765.574898244366
1.5226462497341393,235.88832935330072
2.1294578931806503,452.2429713137545
2.1192722329119698,446.14805327864576
1.1694054483566607,96.52825619863603
2.1468239165614844,486.5959655694086
1.6669188202101488,273.05124367123994
2.5589852707459158,523.257736698606
1.456615561720899,198.52221926927518
1.1812771938640516,149.43972500421515
2.3720845845106093,495.88368564454487
1.2091016893410917,158.53550080616796
1.6250380939338633,192.24365197403978
1.7528195466503425,291.7199298242501
3.1016094744203113,1234.4326992744875
1.9492187055597388,389.68511088808594
1.8870732600166193,297.7521059492349
1.4440850071561504,170.451694057755
1.3515443446995963,160.01208567137726
1.7320252631985689,345.75875007329927
2.652904818449868,687.2045016538727
1.20526918673312,124.37818406916959
1.9132782296237718,399.1971423736961
1.4279273087226168,186.1817176928178
1.8867874409005092,351.64396332309616
2.713743603785278,717.1795692951779
1.3052351851322315,194.5565651326232
1.2524880979350375,133.33773656210045
1.8332381223083831,344.83795546198047
1.1730669188008747,163.3361196675442
1.4288956614424588,152.40797936648096
1.7361647180479727,272.75057391813914
1.579716637145711,235.05735569989199
1.6591319256173434,233.3224240040503
1.037717984362887,103.5703382204013
1.8763156858622017,365.2036248277714
1.614133702952689,227.60148340124505
1.721739829693106,240.04771939803842
1.4232861545486806,201.28879158232093
1.4412087761729835,172.09109724321763
1.8514247419703582,322.6063365638814
1.4416182840441993,171.70023107594074
1.2156763355487636,119.35938176247224
2.330590736311225,407.58195959756745
2.565043898483431,567.782233633111
2.0192703164161028,383.6171380424831
2.4112135752859145,341.1201874282004
1.84452683042481,279.9284987637644
1.1761360936377419,112.55782828919607
1.794366304235497,273.44482205311937
1.4124665088625354,179.73214888422777
1.6890873956773649,254.75169800410492
1.5185723964269155,189.93621722296373
2.146947257640123,381.8612916887095
1.077066761266494,90.29748106328877
4.1400589650572055,1691.7960776034497
1.471663512796682,212.8636072220336
1.3039572437627178,123.02735532900165
1.5258225656633861,250.35639656594526
1.866222393444618,343.0715371734133
1.7588543111555246,383.70075525538584
2.1746138465939855,387.2042516951641
1.3577188017918036,189.72667305112302
1.37671037570446,159.57561525336476
1.332440432778255,156.77916586000154
1.9130592565707392,261.83229881105984
1.4187902879555825,171.2219401167116
1.6614527684922151,193.50329951721667
2.1287640291251497,401.97631212679664
1.906607034803346,392.47850825880465
1.189565537748655,113.23159390563173
1.500870049961153,219.44211973246956
2.022637765587721,380.84718342819286
2.641907658393602,727.1011541376607
2.1525389616481108,470.24826833156266
1.5196746131129761,217.27198159002725
1.7221504458427614,310.03393688748525
1.2884657774197041,141.9131480473095
2.40419112582286,617.3170659735532
1.158485354564614,118.05916169133268
2.5205881724370873,606.8563224203752
1.5099503297154917,197.45826373800813
1.531565019528799,187.74225085974558
1.3806856489881787,219.72228771869092
3.3345383861912574,1149.0082341146135
1.2974441781049948,160.70768262577425
1.3474993860996056,188.72677011747106
1.6913737883943796,333.5505538435446
1.4932966165868138,230.25750883804594
2.2927017280796336,567.6743444727807
1.7962997914048664,278.9815923719047
1.491130927600892,202.49849398132446
2.4450282859146113,671.1763040741147
1.6707584766061727,201.74904156185727
1.267806657742554,141.71784692279627
1.3189498838091913,198.05782780627925
1.587734016423543,209.41293147907658
1.3820336001799027,165.2647469787874
1.337998868253723,143.97500711945827
3.3733258960216728,1028.9161109191289
2.741476414415721,765.574898244366
1.5350613185066495,245.6972168440082
2.1294578931806503,452.2429713137545
2.1192722329119698,446.14805327864576
1.1677874074261547,95.18164332603624
2.1468239165614844,486.5959655694086
1.468807582926445,198.81752930138032
1.9101066894055643,298.81674381391986
1.4625531105311684,197.62562095755828
1.1812771938640516,149.43972500421515
2.556809774181234,528.6706277941555
1.2103742564879052,158.60356976692674
1.6250380939338633,192.24365197403978
1.503844038627578,207.3392228938951
2.7053877355829123,821.3431296642576
2.5232067673733045,792.7128601643896
1.8749911254076963,294.2035101181045
1.7443263064892984,240.4457844711819
1.3974323492693153,172.69973135574034
1.6824530469298915,319.30258001210836
1.9841682307247015,371.52329235841387
1.331906393966782,164.8514818328936
1.971374620497818,476.77601952056665
1.4279273087226168,186.1817176928178
1.9144921950485243,362.0365643643727
2.394199987573796,553.643158034464
1.4288790374250384,230.12980001933806
1.24476849570271,132.05801961983087
1.8222965655227064,332.92639869677265
1.1743552635221304,139.68551335842488
1.8866499279080722,303.3688867170247
1.8324910259852107,295.75971133313857
1.579716637145711,235.05735569989199
2.0644928127845446,384.2449634464492
1.037717984362887,103.5703382204013
1.700957784694952,310.4192969865017
1.6165631289928992,227.77331683786926
1.6062818005824981,195.19020324202742
1.5239318059337872,245.8453124099761
1.4174721583548477,176.82732812692024
1.8514247419703582,322.6063365638814
1.446028994700471,177.25282813524046
1.1980895294203646,114.6495202632528
2.330590736311225,407.58195959756745
2.453927928945224,540.5068929871035
2.2036272888091495,451.38248807582454
2.4112135752859145,341.1201874282004
1.3921582645924109,139.39991153025315
1.2989225949824375,140.65595932548246
1.763342885783342,289.95459852988796
1.459581487909038,193.921433219732
1.8061319249466588,296.3239673059828
1.4710413612140878,176.51183153337243
2.208799637777735,400.60946627703703
1.077066761266494,90.29748106328877
2.5440711348194354,650.6254060132909
1.3844367834624163,196.17659397652235
1.3039572437627178,123.02735532900165
1.2747123596162169,173.74404411488695
2.021190864015477,411.12882376863706
1.7588543111555246,383.70075525538584
1.7214676403372735,271.2369440859334
1.3577188017918036,189.72667305112302
1.37671037570446,159.57561525336476
1.2895141792146545,141.68267396487266
1.914586734030674,261.24119817274317
1.44049899277267,177.41448780903892
1.6614527684922151,193.50329951721667
2.114695094565309,398.0730504002182
1.8507869250178062,371.91162781975885
1.3994744254880553,166.65325937036124
1.500870049961153,219.44211973246956
1.8450385047472102,321.7702343460994
6.568381483859904,4858.241889965563
2.141027393563268,467.7158887257943
1.4717136751695992,199.00907743753237
1.704685857469696,289.7355362600002
1.7698721311825967,287.87519942430157
2.40419112582286,617.3170659735532
1.0748417831054864,110.32343196583103
3.9179427150578396,1373.0523993439879
1.4515864171649036,198.9176409561352
1.531565019528799,187.74225085974558
1.3010037408820252,197.75817918829864
2.567732109525617,659.5953552697733
1.2974441781049948,160.70768262577425
1.2831850591868466,190.90076192162624
1.4735668343983477,223.77721799750898
1.4749382643593545,224.33679169580822
2.4034942587129526,628.2953710908909
1.7962997914048664,278.9815923719047
1.4320165149092865,186.4995417840085
2.0698146735151206,446.49533616665855
1.6707584766061727,201.74904156185727
1.3238052271036322,156.81535503767424
1.3226173857352286,197.3954015823161
1.7303455443694102,273.30670599566105
1.5250630871754196,193.61440325596
1.2693915813954086,126.32805733922633
2.9813575339816314,805.4941453565604
3.0897963684070713,997.1826242925983
1.5350613185066495,245.6972168440082
1.9916299185214024,390.00479133004995
1.6396572020764502,260.4557902917765
1.1677874074261547,95.18164332603624
2.1468239165614844,486.5959655694086
1.570176864944618,220.89395387992604
1.9073805472669134,297.6767632826023
1.5321330334129073,228.8682018972623
1.1812771938640516,149.43972500421515
5.505306856306017,2831.0743603793394
1.3733963790939374,174.29114145916753
1.7912891349146594,211.00352001519965
1.5155367277920682,213.86178711279194
2.655763985022665,713.1037384839159
2.022156455265682,448.5629420685995
1.8668256341016216,295.77153627809275
1.8252118995227722,238.66054413632787
1.3974323492693153,172.69973135574034
1.6963341864790742,301.1664772142575
1.8496753517180713,328.00981886541075
1.3717935786702802,180.31403463187678
1.8681554009522048,405.5857547225264
1.5220936661575792,213.99690379426954
2.5257739028632926,645.6023357079376
2.06119629937053,424.45626145220234
1.4455046508478928,216.42721324682262
1.1844511188596474,116.93054112769157
1.2695075363303612,160.27455299959786
1.1743552635221304,139.68551335842488
1.8920931658025706,307.4506640182726
1.6513315964251323,251.56667827654326
1.5374332442174616,218.17596152509978
2.0644928127845446,384.2449634464492
1.0527708566504506,106.50818046590008
1.7347605655582279,324.49588434055096
1.4413391567825855,176.30849302350342
1.671226978892528,224.70400937694637
1.9273954820757992,385.6855475457477
1.4174721583548477,176.82732812692024
1.8514247419703582,322.6063365638814
1.446028994700471,177.25282813524046
1.2455324661435814,127.26766502400952
3.2018229021695435,795.3087497248941
3.3250783414840988,1177.7253719942241
3.223702890818556,967.9639707938996
2.333257283895208,359.01882622172116
1.4158346577705156,151.76665156810665
1.316604283175236,144.1695052457171
1.4134480520991002,186.89321193853064
1.4630067912195084,195.4802321887416
1.715155165421003,265.4571109332682
1.4583172240314555,173.73568617942692
2.208799637777735,400.60946627703703
1.077066761266494,90.29748106328877
2.2521536409154743,482.721369011193
1.385458919964446,196.4058245230687
1.2977338222253951,120.01259150643824
1.3325685752632304,189.70115569767404
2.534014079940107,596.2415677579149
1.7588543111555246,383.70075525538584
1.6645630325910858,249.69357550981178
1.3577188017918036,189.72667305112302
1.3467382838928932,153.217221125963
1.283098375810226,140.11077658516732
1.914586734030674,261.24119817274317
1.287392550254439,144.15232208881915
1.465322753373125,148.32676360541703
2.131463261728813,409.15030771173605
1.8507869250178062,371.91162781975885
1.3994744254880553,166.65325937036124
1.338078592579663,197.20722997995458
1.8524902772420762,323.95400598509667
6.568381483859904,4858.241889965563
1.9274376522686496,356.67584627520023
1.482293398826119,221.34852543733513
2.404281630802496,595.1847970380466
1.940530051852783,348.34116587689965
1.966021465123595,421.7810062783355
1.0748417831054864,110.32343196583103
3.0438141913360477,895.3209207174668
1.3878949810985322,191.34440023778254
1.4691892983604908,182.49301500584426
1.5062077367170361,254.71111308327914
3.31871601129753,1065.8762643406462
1.2889465308282975,158.92649312114733
1.3034817348473864,195.16593052769156
1.42715967539246,214.58728384042212
1.1577714474380625,139.18642949951442
2.4967583097376407,673.858718300812
1.847975771158239,305.29208796604695
1.343299464866602,185.32460016387753
2.127370486914052,471.74363724537955
1.5438766659461147,185.2737930293212
1.3238052271036322,156.81535503767424
1.3205537839608412,203.5718572794951
1.6010574315643777,229.67179104068236
1.5404858124836616,207.05020512490228
1.2676441561909952,125.9426403369322
2.9813575339816314,805.4941453565604
3.298169151716558,1150.4249143367372
1.6524542383016234,262.2300353943611
1.9530337428785254,375.05473998611046
1.6006118178339017,243.66529939644647
1.226999634872365,124.02438170321723
2.349766549825268,572.3242785320077
1.455444911313974,186.55623059982662
1.9073805472669134,297.6767632826023
1.4897044336416652,212.93483086523517
1.1812771938640516,149.43972500421515
5.193382444897421,2517.5156890191342
1.3733963790939374,174.29114145916753
1.664974168001687,219.18242217438655
1.5151899453297049,215.25178567812668
2.655763985022665,713.1037384839159
1.9317680798517647,403.1289706150121
1.6317836756715904,257.009271117181
1.8252118995227722,238.66054413632787
1.5085072910066344,206.8373650005747
1.6999400044047683,302.50542029606464
1.8496753517180713,328.00981886541075
1.3328842265992011,169.4626815845486
1.8422911647275118,382.49736551595095
1.5569587374325446,222.2216776166263
2.013543845081132,357.91868216894613
2.061549249295141,419.9539475070578
1.46629980903411,217.5296576277131
1.1844511188596474,116.93054112769157
1.4567197393048033,208.81628618150424
1.1743552635221304,139.68551335842488
2.0016940169017676,338.5302494845883
1.6927508414779664,259.9274530674157
1.559292904496414,226.71603152608608
1.8132819696676925,285.55585514638005
1.0527708566504506,106.50818046590008
1.6288505117153758,283.20724932520193
1.5022155750462707,166.97874325854502
1.671226978892528,224.70400937694637
1.7555481995796032,315.72596124736816
1.4729219737979424,195.2785570705008
1.8514247419703582,322.6063365638814
1.6022924734086743,208.9828257025155
1.500932636925846,204.37473752424884
2.3455157860308717,460.66422481463775
2.5604056640099646,639.1431210536923
5.39906900750939,3083.823930974885
2.485152409579948,398.71446892750936
1.4587354514940256,169.3878871143187
1.316604283175236,144.1695052457171
1.383427533962046,172.83179825627374
1.4630067912195084,195.4802321887416
1.715155165421003,265.4571109332682
1.4583172240314555,173.73568617942692
2.208799637777735,400.60946627703703
1.084455845231217,91.76033521792446
2.2834564067060605,494.7090320853287
1.4318775135831825,222.4357565962992
1.2977338222253951,120.01259150643824
1.3215401609614734,164.31821551628437
2.707480103137666,667.2871629025368
1.6850719793407263,325.93951639307016
1.7441114448395527,273.3052386490827
1.3504707287700632,197.38330926622197
1.4440583243312914,183.22412492839655
1.283098375810226,140.11077658516732
1.5490201985083523,199.1506306617087
1.2968938247227568,146.83896381783518
1.465322753373125,148.32676360541703
2.341570334157251,491.2850302391941
1.8507869250178062,371.91162781975885
1.415230141369597,160.86673564667333
1.338078592579663,197.20722997995458
2.0562010708768064,361.2632270829549
5.6509335325577075,3546.9338307696007
2.0560139959232004,394.01005943852385
1.4794794515073002,212.39179030232714
2.647170156762891,698.3350733359018
2.0444984306422156,388.8971071795438
1.5615639951103,285.45894665819173
1.276319991923065,159.54104977975362
2.575533846105498,640.8227993408157
1.3203155569087197,169.32344882400295
1.4565432761952368,185.06185043758927
1.5062077367170361,254.71111308327914
3.31871601129753,1065.8762643406462
1.2889465308282975,158.92649312114733
1.3034817348473864,195.16593052769156
1.4276399922124174,215.3746660287287
1.1588238877407278,139.2182607268614
2.151411716360732,475.052331386051
1.8504430900242799,303.2170115363749
1.343299464866602,185.32460016387753
1.6633606689892755,319.3801999188089
1.495655873753586,188.0757841016131
1.3238052271036322,156.81535503767424
1.3488444554387529,209.5371980532793
1.5241210013552382,204.5221685809848
1.30623023311051,136.73620892473124
1.2676441561909952,125.9426403369322
4.646505047279404,2109.620178641207
4.0394405194670915,1841.569936579151
1.7796876427444455,304.1327060690118
1.9530337428785254,375.05473998611046
1.6787299679409111,253.15447650357328
1.226999634872365,124.02438170321723
1.892005631673872,369.7307393296718
1.522852489376145,205.19608602231898
2.1694688748219595,371.84853081584527
1.454162758345199,202.87467908231514
1.1443191630092473,144.2011939757778
3.32762641437415,1062.3340932115245
1.5509626826794727,217.0927854129507
1.664974168001687,219.18242217438655
1.5441227994695281,224.92169453152985
2.786406930425463,750.1061473698938
2.180051513387575,570.433045738373
1.6317836756715904,257.009271117181
1.6598155753295945,219.83249315508738
1.5496862583304265,219.8619388721441
1.7848934343486964,326.8501492204785
1.8496753517180713,328.00981886541075
1.32221318676509,175.74382180188968
1.8332646532304624,379.19562599012914
1.5298122954480808,230.74624311883608
2.0331891162334452,365.77133483303743
1.7629567943094409,305.4857970732766
1.396953994280538,189.37143769794503
1.1844511188596474,116.93054112769157
1.3235573238487517,174.61319648178508
1.0893758820885742,122.96832182927913
1.7841789192742217,281.1349796360814
1.7647791977967748,285.924170174725
1.559292904496414,226.71603152608608
1.4438413565735577,224.3377879707682
1.3921539040957671,183.88832483811507
1.7211647285175178,309.27423615039834
1.6263234740174324,221.11381697761792
1.8552021889399881,299.26192300863113
1.7696845775364243,322.9338519415913
1.4729219737979424,195.2785570705008
1.9054259313386106,339.3139131394938
1.5939782217817848,204.274899701559
1.5361771570010578,199.46741048008164
2.522171696278578,517.7327209597809
3.6251500920953617,1285.1062112986972
5.757609827788833,3490.338194012322
2.5046796944078604,400.32014629692395
1.4587354514940256,169.3878871143187
1.6981393505734546,254.88564306849707
1.272709580478706,143.54636570673685
1.493187517310563,195.08728609036936
1.715155165421003,265.4571109332682
1.4583172240314555,173.73568617942692
2.3343174189275118,445.783051554513
1.2170555272248427,113.02767570489378
2.2834564067060605,494.7090320853287
1.4282949117006327,220.3412625339181
1.434183446454387,156.39415354446098
1.3215401609614734,164.31821551628437
3.0335728711347816,829.5578617002643
1.6850719793407263,325.93951639307016
1.7441114448395527,273.3052386490827
1.3265027104762626,184.50089404203501
1.4881224752186508,190.59619835148382
1.283098375810226,140.11077658516732
1.5490201985083523,199.1506306617087
1.297943462664281,147.02199651037895
1.465322753373125,148.32676360541703
2.7594225541238853,653.6884060316899
1.8507869250178062,371.91162781975885
1.384508618956903,142.67640953278894
1.5045154401748806,223.7379269603161
2.2045325572126275,396.8171463103928
4.35689868414279,1920.3363368559426
1.860596288789548,320.38215956205374
1.561671115839688,252.9269130562348
3.0547919487555584,937.3702764120361
1.9352372825785733,351.73083581884976
1.3558530820777097,212.93996583520513
1.4675006050911934,207.97116690449613
4.340156963843399,1966.1759160641825
1.32115148848259,169.52664670175685
1.4565432761952368,185.06185043758927
1.5020440776251343,263.61240531572406
3.31871601129753,1065.8762643406462
1.205570258074646,160.5333915929408
1.3034817348473864,195.16593052769156
1.4364849802745612,214.10170554262436
1.1588238877407278,139.2182607268614
1.9100822396901487,378.60711472632033
1.8504430900242799,303.2170115363749
1.3067452037080924,161.399262884808
1.5659333372050968,271.3874913322808
1.5792454147970414,200.81017407787886
1.4028175125208617,154.55483654255622
1.4563973462800732,231.50990963593688
1.5264806702331153,205.49878438449053
1.303644440507414,136.21178714456843
1.3357972980673471,141.75852848459536
3.754102655607116,1365.9743587805326
3.2231269494312818,1105.3375799909143
1.7068293399537555,262.3277147424876
2.0318082380684337,400.9219313650766
1.628452439925657,225.2671871938377
1.226999634872365,124.02438170321723
0.996136010210168,95.08469122832061
1.469270634191699,205.92183563546513
2.1694688748219595,371.84853081584527
1.3881428936597318,188.30277470952936
1.2711628975583467,154.6120966282974
3.480826651849392,1172.5078094946284
1.468346734215622,192.10875040731273
1.6145100732604487,198.96519261097066
1.6481884728927385,268.05988041180564
4.176236294127823,1561.5711872972986
1.7988615981848974,354.72550653100524
1.620606121341413,251.9528678249806
1.6598155753295945,219.83249315508738
1.5252520767055675,214.8160409605405
1.6577062277489245,254.7837855729083
1.8175189734472088,311.46671143020285
1.2815333601166248,162.01691270412184
1.7351014948814694,365.47747719969084
1.5732201775705348,247.7300342961917
2.0331891162334452,365.77133483303743
1.6466520532371947,255.37689006332917
1.3956886026319844,189.4461388115016
1.1844511188596474,116.93054112769157
1.3007897718183492,165.02145380537638
1.0893758820885742,122.96832182927913
1.9102858550124853,359.4915300371258
1.6129279737142856,244.17510775239612
1.559292904496414,226.71603152608608
1.4438413565735577,224.3377879707682
1.3921539040957671,183.88832483811507
1.7258519735867395,309.846468099929
1.4201109838059365,153.9725273379288
