# time,flux,err
5.856769000000000460e+02,1.140991000000000000e+01,2.399551000000000045e-01
5.909424000000000206e+02,1.116935999999999929e+01,2.289898999999999962e-01
5.962079999999999700e+02,1.090141999999999989e+01,2.289432000000000134e-01
6.014736000000000331e+02,1.077800000000000047e+01,2.376495000000000135e-01
6.067391999999999825e+02,1.049684000000000061e+01,2.245833999999999886e-01
6.120048000000000457e+02,9.901593000000000089e+00,2.245645000000000002e-01
6.172703999999999951e+02,9.682814000000000476e+00,2.335966999999999905e-01
6.225359999999999445e+02,9.570838000000000179e+00,2.181143000000000109e-01
6.278016000000000076e+02,9.097460999999999132e+00,2.221540999999999932e-01
6.330670999999999822e+02,8.849811000000000760e+00,2.310107999999999884e-01
6.383327000000000453e+02,8.786561999999999983e+00,2.131094000000000044e-01
6.435982999999999947e+02,8.594547000000000381e+00,2.348918000000000117e-01
6.488638999999999442e+02,8.619816000000000145e+00,2.734791999999999779e-01
6.541295000000000073e+02,8.887174999999999159e+00,5.222539000000000486e-01
6.593950999999999567e+02,9.171056999999999348e+00,6.731245000000000145e-01
6.646607000000000198e+02,9.454850000000000421e+00,7.735971000000000375e-01
6.699261999999999944e+02,9.738654000000000366e+00,8.420305999999999624e-01
6.751917999999999438e+02,1.002256999999999998e+01,8.859666999999999959e-01
6.804574000000000069e+02,1.030668999999999969e+01,9.090219000000000493e-01
6.857229999999999563e+02,1.059112000000000009e+01,9.128110000000000390e-01
6.909886000000000195e+02,1.087595999999999918e+01,8.975830999999999671e-01
6.962541999999999689e+02,1.116130000000000067e+01,8.623096000000000094e-01
7.015198000000000320e+02,1.144725000000000037e+01,8.043048999999999893e-01
7.067853999999999814e+02,1.173390999999999984e+01,7.179896000000000056e-01
7.120508999999999560e+02,1.202136999999999922e+01,5.909366000000000341e-01
7.173165000000000191e+02,1.230973999999999968e+01,3.844086999999999921e-01
7.225820999999999685e+02,1.251336000000000048e+01,2.881587999999999927e-01
7.278477000000000317e+02,1.260060999999999964e+01,1.877054999999999974e-01
7.331132999999999811e+02,1.274351000000000056e+01,3.109766999999999948e-01
7.383789000000000442e+02,1.262237999999999971e+01,2.804163000000000072e-01
7.436444999999999936e+02,1.206345999999999918e+01,2.047889999999999988e-01
7.489099999999999682e+02,1.233419999999999916e+01,3.127167000000000141e-01
7.541756000000000313e+02,1.262669999999999959e+01,2.716443000000000052e-01
7.594411999999999807e+02,1.270425999999999966e+01,2.231258000000000130e-01
7.647068000000000438e+02,1.261172000000000004e+01,3.145858000000000265e-01
7.699723999999999933e+02,1.261468999999999951e+01,2.620879999999999876e-01
7.752380000000000564e+02,1.292342999999999975e+01,2.382264000000000048e-01
7.805036000000000058e+02,1.312506999999999913e+01,3.160626999999999742e-01
7.857691999999999553e+02,1.325145999999999979e+01,2.527620999999999896e-01
7.910347000000000435e+02,1.324854999999999983e+01,2.524621000000000226e-01
7.963002999999999929e+02,1.354808000000000057e+01,3.173475000000000046e-01
8.015659000000000560e+02,1.386748000000000047e+01,2.433926999999999896e-01
8.068315000000000055e+02,1.388396000000000008e+01,2.649885000000000157e-01
8.120970999999999549e+02,1.379235000000000078e+01,3.168405000000000249e-01
8.173627000000000180e+02,1.373699000000000048e+01,2.282878999999999881e-01
8.226282999999999674e+02,1.405086999999999975e+01,2.743886999999999854e-01
8.278938000000000557e+02,1.417736999999999981e+01,2.426789000000000029e-01
8.331594000000000051e+02,1.375705999999999918e+01,1.864927000000000112e-01
8.384249999999999545e+02,1.301740999999999993e+01,2.237742000000000064e-01
8.436906000000000176e+02,1.180453999999999937e+01,2.279704999999999926e-01
8.489561999999999671e+02,1.095858999999999916e+01,1.625459999999999960e-01
8.542218000000000302e+02,1.083549999999999969e+01,2.172840000000000049e-01
