# cali-merged continuum light curve for rm160
# MJD fnu fnu_err [1E-28 erg/s/cm2/Hz] band
56680.399  2.869e+00 5.485e-02 bok_g_ccd1
56683.421  2.849e+00 5.946e-02 bok_i_ccd1
56683.480  2.854e+00 8.795e-02 sdss_spec_r
56685.462  2.917e+00 3.367e-02 bok_g_ccd1
56686.426  2.890e+00 5.289e-02 bok_i_ccd1
56686.473  2.806e+00 9.137e-02 sdss_spec_r
56696.778  2.995e+00 8.292e-02 sdss_spec_r
56701.479  2.919e+00 4.916e-02 bok_g_ccd1
56702.425  3.031e+00 6.705e-02 bok_i_ccd1
56703.452  2.901e+00 9.613e-02 bok_i_ccd1
56705.485  3.006e+00 5.704e-02 bok_g_ccd1
56706.395  2.997e+00 4.828e-02 bok_g_ccd1
56707.388  2.935e+00 7.570e-02 bok_i_ccd1
56712.482  2.986e+00 8.115e-02 cfht_g_d1
56712.523  2.902e+00 1.474e-01 cfht_i_d1
56713.426  3.688e+00 3.198e-01 sdss_spec_r
56715.388  3.048e+00 8.622e-02 sdss_spec_r
56715.553  3.084e+00 8.096e-02 cfht_g_d1
56715.595  3.083e+00 1.340e-01 cfht_i_d1
56717.334  3.095e+00 9.253e-02 sdss_spec_r
56720.446  3.132e+00 8.319e-02 sdss_spec_r
56722.387  2.985e+00 7.877e-02 sdss_spec_r
56722.450  3.060e+00 8.715e-02 cfht_g_d1
56722.493  2.938e+00 1.655e-01 cfht_i_d1
56723.492  3.051e+00 9.766e-02 cfht_g_d1
56723.533  2.830e+00 1.595e-01 cfht_i_d1
56726.457  3.017e+00 8.298e-02 sdss_spec_r
56728.463  3.029e+00 3.210e-02 bok_g_ccd1
56729.406  2.992e+00 4.726e-02 bok_i_ccd1
56730.447  3.015e+00 4.071e-02 bok_g_ccd1
56731.363  3.007e+00 5.390e-02 bok_i_ccd1
56732.381  3.163e+00 1.036e-01 bok_i_ccd1
56733.330  3.131e+00 6.666e-02 bok_i_ccd1
56739.410  3.101e+00 8.720e-02 sdss_spec_r
56741.533  2.858e+00 2.156e-01 cfht_i_d1
56741.615  2.964e+00 1.287e-01 cfht_g_d1
56743.538  3.037e+00 6.760e-02 cfht_g_d1
56744.517  3.126e+00 7.959e-02 cfht_g_d1
56744.572  3.099e+00 1.587e-01 cfht_i_d1
56745.281  3.099e+00 8.098e-02 sdss_spec_r
56747.416  3.194e+00 9.885e-02 sdss_spec_r
56749.373  3.166e+00 9.217e-02 sdss_spec_r
56751.340  3.276e+00 9.059e-02 sdss_spec_r
56751.346  3.057e+00 7.825e-02 cfht_g_d1
56751.387  3.172e+00 1.306e-01 cfht_i_d1
56755.341  3.103e+00 1.039e-01 sdss_spec_r
56760.376  3.200e+00 6.844e-02 bok_g_ccd1
56761.358  3.116e+00 7.358e-02 bok_i_ccd1
56762.319  3.170e+00 3.257e-02 bok_g_ccd1
56762.432  3.069e+00 1.029e-01 bok_i_ccd1
56763.383  3.089e+00 5.530e-02 bok_i_ccd1
56764.399  3.160e+00 4.712e-02 bok_g_ccd1
56768.227  3.226e+00 8.658e-02 sdss_spec_r
56771.351  3.228e+00 2.621e-02 bok_g_ccd1
56772.234  3.286e+00 8.642e-02 sdss_spec_r
56772.314  3.194e+00 4.433e-02 bok_i_ccd1
56772.539  3.292e+00 1.259e-01 cfht_g_d1
56773.315  3.258e+00 2.984e-02 bok_g_ccd1
56774.371  3.253e+00 2.849e-02 bok_g_ccd1
56775.379  3.276e+00 8.640e-02 bok_i_ccd1
56776.462  3.290e+00 8.729e-02 cfht_g_d1
56776.503  3.212e+00 1.443e-01 cfht_i_d1
56778.299  3.343e+00 8.298e-02 cfht_g_d1
56778.341  3.310e+00 1.519e-01 cfht_i_d1
56780.234  3.442e+00 9.292e-02 sdss_spec_r
56780.309  3.395e+00 1.082e-01 cfht_g_d1
56780.351  3.327e+00 1.574e-01 cfht_i_d1
56781.351  3.335e+00 8.854e-02 cfht_g_d1
56781.393  3.410e+00 1.673e-01 cfht_i_d1
56782.247  3.548e+00 9.642e-02 sdss_spec_r
56783.248  3.502e+00 9.748e-02 sdss_spec_r
56783.344  3.333e+00 9.578e-02 cfht_g_d1
56789.363  3.475e+00 5.347e-02 bok_g_ccd1
56791.306  3.348e+00 1.048e-01 bok_i_ccd1
56792.347  3.604e+00 7.856e-02 bok_i_ccd1
56793.304  3.572e+00 6.769e-02 bok_g_ccd1
56794.156  3.569e+00 2.607e-02 bok_g_ccd1
56795.173  3.536e+00 2.667e-02 bok_g_ccd1
56795.175  3.622e+00 1.096e-01 sdss_spec_r
56795.355  3.613e+00 5.718e-02 bok_i_ccd1
56798.424  3.590e+00 7.644e-02 cfht_g_d1
56798.469  3.439e+00 1.623e-01 cfht_i_d1
56799.212  3.752e+00 1.017e-01 sdss_spec_r
56801.347  3.545e+00 9.690e-02 cfht_g_d1
56801.401  3.736e+00 1.850e-01 cfht_i_d1
56803.465  3.687e+00 1.129e-01 cfht_g_d1
56804.187  3.811e+00 1.137e-01 sdss_spec_r
56805.412  3.645e+00 9.191e-02 cfht_g_d1
56805.456  3.765e+00 1.807e-01 cfht_i_d1
56807.292  3.557e+00 1.070e-01 cfht_g_d1
56807.333  3.661e+00 1.560e-01 cfht_i_d1
56808.259  3.740e+00 1.209e-01 sdss_spec_r
56809.458  3.571e+00 8.995e-02 cfht_g_d1
56811.435  3.610e+00 7.218e-02 cfht_g_d1
56811.478  3.527e+00 1.451e-01 cfht_i_d1
56813.227  3.513e+00 1.026e-01 sdss_spec_r
56817.384  3.539e+00 2.528e-02 bok_g_ccd1
56818.370  3.576e+00 3.855e-02 bok_g_ccd1
56819.331  3.526e+00 6.694e-02 bok_i_ccd1
56821.310  3.555e+00 6.455e-02 bok_i_ccd1
56825.186  3.654e+00 1.016e-01 sdss_spec_r
56829.211  3.696e+00 1.064e-01 sdss_spec_r
56831.318  3.566e+00 7.555e-02 cfht_g_d1
56831.360  4.132e+00 1.379e-01 cfht_i_d1
56833.210  3.741e+00 1.086e-01 sdss_spec_r
56833.327  3.565e+00 8.098e-02 cfht_g_d1
56833.378  3.574e+00 1.456e-01 cfht_i_d1
56835.321  3.617e+00 7.770e-02 cfht_g_d1
56835.363  3.696e+00 1.242e-01 cfht_i_d1
56837.189  3.695e+00 1.042e-01 sdss_spec_r
56837.323  3.597e+00 8.514e-02 cfht_g_d1
56837.374  3.768e+00 1.547e-01 cfht_i_d1
56838.258  3.561e+00 2.749e-02 bok_g_ccd1
56839.242  3.611e+00 5.520e-02 bok_i_ccd1
56839.315  3.682e+00 9.669e-02 cfht_g_d1
56839.358  3.826e+00 1.829e-01 cfht_i_d1
56840.273  3.584e+00 2.600e-02 bok_g_ccd1
56841.320  3.620e+00 9.730e-02 cfht_g_d1
56855.230  3.613e+00 4.486e-02 bok_i_ccd1
56856.202  3.616e+00 2.878e-02 bok_g_ccd1
57031.393  3.380e+00 6.229e-02 bok_g_ccd1
57032.486  3.503e+00 3.871e-02 bok_g_ccd1
57038.487  3.714e+00 1.352e-01 sdss_spec_r
57050.294  3.501e+00 1.188e-01 sdss_spec_r
57057.511  3.470e+00 3.317e-02 bok_g_ccd1
57058.451  3.575e+00 6.127e-02 bok_i_ccd1
