# lags,weights,weighted_lags
9.967631105619649645e+01,6.073269501905057544e-01,6.053611000000000075e+01
1.052425254405914217e+02,6.055621977256293587e-01,6.373089499999999674e+01
9.489976806775379714e+01,6.248897779988391576e-01,5.930189500000000180e+01
1.038738751189373346e+02,6.177966011812009439e-01,6.417292700000000139e+01
1.051033672655626106e+02,6.060765383381936378e-01,6.370068500000000000e+01
9.833228726939621822e+01,6.155586804786796762e-01,6.052929300000000978e+01
1.044136439927935953e+02,6.051287703775648508e-01,6.318370000000000175e+01
1.048046604805978745e+02,6.350471696086574802e-01,6.655590300000000070e+01
9.992801190600791017e+01,6.248697818458833764e-01,6.244199499999999858e+01
1.036166001108795314e+02,6.074162338143692663e-01,6.293840500000000304e+01
1.032065754703887279e+02,6.073245208875636125e-01,6.267988400000000837e+01
1.062685743024239713e+02,6.057111843508733440e-01,6.436806400000000394e+01
9.707640667272610813e+01,6.073269501905057544e-01,5.895711800000000835e+01
9.971231974999597014e+01,6.342633704497939728e-01,6.324387200000000320e+01
1.005555450546087712e+02,6.028776530133429512e-01,6.062269100000000321e+01
1.031232220160763262e+02,6.073202696307967718e-01,6.262882299999999702e+01
9.724317527721311194e+01,6.335755678932176727e-01,6.161090000000000089e+01
1.055409157862547573e+02,5.849786079650511894e-01,6.173917800000000256e+01
1.074263667864305489e+02,6.074800158674189543e-01,6.525937100000000157e+01
1.003085047726973187e+02,6.226049938788319471e-01,6.245257600000000053e+01
1.051978580488697474e+02,6.055258650837558321e-01,6.370002399999999909e+01
1.084791610714858905e+02,6.122809703167831907e-01,6.641972599999999716e+01
1.022560144768093409e+02,6.073245208875636125e-01,6.210258499999999771e+01
9.915399404788111326e+01,6.242589579408146516e-01,6.189776900000000381e+01
1.074263667864305489e+02,6.074800158674189543e-01,6.525937100000000157e+01
9.403323532686411568e+01,6.255231120735018635e-01,5.881996199999999675e+01
1.078462297815769375e+02,6.157772426027312562e-01,6.640925400000000423e+01
1.037176019610666629e+02,6.106013425163140385e-01,6.333010699999999105e+01
1.039002729008715136e+02,6.014619524591817701e-01,6.249206099999999253e+01
1.071087912388771031e+02,6.064797132769979005e-01,6.495930900000000463e+01
9.380349988823847696e+01,6.247067121143473623e-01,5.859967600000000232e+01
1.055455002524557244e+02,6.205053824497478443e-01,6.549155100000000118e+01
1.002432969992130296e+02,6.028517298316158346e-01,6.043184500000000270e+01
1.015272092031348876e+02,6.324146551840553743e-01,6.420729500000000201e+01
9.866006601356488659e+01,6.242589579408146516e-01,6.158943000000000012e+01
1.009685210881855539e+02,6.107527904280228848e-01,6.166680600000000112e+01
1.078990524708721495e+02,6.155728384911471895e-01,6.641972599999999716e+01
1.035219397015988108e+02,6.057560086369934149e-01,6.270903700000000214e+01
9.872505188619142302e+01,6.223566240393524351e-01,6.144218999999999653e+01
1.032065754703887279e+02,6.073245208875636125e-01,6.267988400000000837e+01
1.008992838790975810e+02,6.316221042397549557e-01,6.373021800000000070e+01
1.070823102685175598e+02,6.124959186585916537e-01,6.558747800000000439e+01
1.012940236358471253e+02,6.052134943359565034e-01,6.130451000000000050e+01
9.316697614269394023e+01,6.513168776354942846e-01,6.068122400000000027e+01
9.959532840295348421e+01,6.137577332210220060e-01,6.112740300000000104e+01
1.051978795178122823e+02,6.055258650837558321e-01,6.370003700000000180e+01
9.514097853781130709e+01,6.240348891976598145e-01,5.937129000000000190e+01
1.022563607005884734e+02,6.066780645719086484e-01,6.203669099999999759e+01
9.766717180290960698e+01,6.099385893984217155e-01,5.957097699999999207e+01
9.766140960975961605e+01,6.099745768368152188e-01,5.957097700000000629e+01
9.965989022114189311e+01,6.073761456658610669e-01,6.053103999999999729e+01
1.027974811685519825e+02,6.152688206075324073e-01,6.324808500000000322e+01
1.046672199572059583e+02,6.054090098686857324e-01,6.336647800000000075e+01
1.019404949192739593e+02,5.996380834564949414e-01,6.112740299999999394e+01
1.051358171114349176e+02,6.137276598288983198e-01,6.452475900000000308e+01
1.029250721526101415e+02,6.204129340353407018e-01,6.385604599999999920e+01
1.062685743024239713e+02,6.057111843508733440e-01,6.436806400000000394e+01
1.022560144768093409e+02,6.073245208875636125e-01,6.210258499999999771e+01
1.070823102685175598e+02,6.124959186585916537e-01,6.558747800000000439e+01
1.069520913752279085e+02,6.103620336976405270e-01,6.527949599999999464e+01
9.840200759354702598e+01,6.160710384121826921e-01,6.062262700000000137e+01
9.959532840295348421e+01,6.137577332210220060e-01,6.112740300000000104e+01
1.004675459964782078e+02,6.126515123814971764e-01,6.155159400000000147e+01
1.072263306024589156e+02,6.132313549344950987e-01,6.575454799999999977e+01
1.040930302866121195e+02,6.141224136139094014e-01,6.392586299999999966e+01
1.017060428913587202e+02,6.134779234961390548e-01,6.239441200000000265e+01
1.045049873173210244e+02,6.057560086369934149e-01,6.330452400000000068e+01
1.048297404776573956e+02,6.317591811086773479e-01,6.622715100000000632e+01
9.770329438617375217e+01,6.122840317292882473e-01,5.982216700000000031e+01
1.074263667864305489e+02,6.074800158674189543e-01,6.525937100000000157e+01
1.070823102685175598e+02,6.124959186585916537e-01,6.558747800000000439e+01
1.072992899207098247e+02,6.066489447236911303e-01,6.509300100000000100e+01
1.078920741704767039e+02,6.155155928791297137e-01,6.640925400000000423e+01
1.074263667864305489e+02,6.074800158674189543e-01,6.525937100000000157e+01
1.046147653465481397e+02,6.066489447236911303e-01,6.346443699999999666e+01
1.084007754898220242e+02,6.122809703167831907e-01,6.637173199999999440e+01
1.072475363022251713e+02,6.132313549344950987e-01,6.576755199999999491e+01
1.002967574674260476e+02,6.316221042397549557e-01,6.334964899999999943e+01
1.037176019610666629e+02,6.106013425163140385e-01,6.333010699999999105e+01
1.001066651207648732e+02,6.191739673399920818e-01,6.198344099999999912e+01
1.004797963097617668e+02,6.024051821661531303e-01,6.052955000000000041e+01
1.084007754898220242e+02,6.122809703167831907e-01,6.637173199999999440e+01
1.002967574674260476e+02,6.316221042397549557e-01,6.334964899999999943e+01
9.867317337894215257e+01,6.200265371525633951e-01,6.117998600000000664e+01
1.055409157862547573e+02,5.849786079650511894e-01,6.173917800000000256e+01
1.013568887089600992e+02,6.248229183696473177e-01,6.333010699999999815e+01
9.707640667272610813e+01,6.073269501905057544e-01,5.895711800000000835e+01
1.048046604805978745e+02,6.350471696086574802e-01,6.655590300000000070e+01
9.872505188619142302e+01,6.223566240393524351e-01,6.144218999999999653e+01
1.044136439927935953e+02,6.051287703775648508e-01,6.318370000000000175e+01
1.005904991250480407e+02,6.014607495364796552e-01,6.050123700000000326e+01
1.022629391484227739e+02,6.066780645719086484e-01,6.204068199999999678e+01
9.921644682831664852e+01,6.100489982748047435e-01,6.052689399999999864e+01
1.049197739686345869e+02,6.038188761151832562e-01,6.335253999999999053e+01
9.725601574090124757e+01,6.340680474129871680e-01,6.166693200000000274e+01
9.380893443845886281e+01,6.247067121143473623e-01,5.860307099999999991e+01
1.015004334799264569e+02,6.103620336976405270e-01,6.195201099999999883e+01
1.022515556400874317e+02,6.191950196127682382e-01,6.331365400000000676e+01
1.051358171114349176e+02,6.137276598288983198e-01,6.452475900000000308e+01
1.036166001108795314e+02,6.074162338143692663e-01,6.293840500000000304e+01
9.716780215925577124e+01,6.255231120735018635e-01,6.078070600000000212e+01
1.045734568324067340e+02,6.164093542714770280e-01,6.446005700000000616e+01
9.965989022114189311e+01,6.073761456658610669e-01,6.053103999999999729e+01
1.014698937180243519e+02,6.328359836312072995e-01,6.421380000000000621e+01
1.041791961327197527e+02,6.064797132769979005e-01,6.318256900000000087e+01
1.078920741704767039e+02,6.155155928791297137e-01,6.640925400000000423e+01
1.101793958701878324e+02,6.008932384962724083e-01,6.620605399999999463e+01
9.855154229325238191e+01,6.252398142755284383e-01,6.161834800000000456e+01
1.051358171114349176e+02,6.137276598288983198e-01,6.452475900000000308e+01
1.052021726789205900e+02,6.074010485983399876e-01,6.389990999999999843e+01
1.067768626375185335e+02,6.105775295283122350e-01,6.519555300000000386e+01
1.013192980753360217e+02,6.278079320358442850e-01,6.360905900000000202e+01
1.014697377583275539e+02,6.201778420860798446e-01,6.292928299999999808e+01
1.070284488977677455e+02,6.064797132769979005e-01,6.491058300000000258e+01
9.380349988823847696e+01,6.247067121143473623e-01,5.859967600000000232e+01
1.022563607005884734e+02,6.066780645719086484e-01,6.203669099999999759e+01
9.971231974999597014e+01,6.342633704497939728e-01,6.324387200000000320e+01
1.034706454866479817e+02,6.196230312323046663e-01,6.411279500000000553e+01
1.015272092031348876e+02,6.324146551840553743e-01,6.420729500000000201e+01
1.035220432235902734e+02,6.057554028812877078e-01,6.270903700000000924e+01
9.801755001551823909e+01,6.272682493111274571e-01,6.148329700000000031e+01
9.973611481496298836e+01,6.073761456658610669e-01,6.057733699999999999e+01
1.081797735550638890e+02,6.013194228668727881e-01,6.505059900000000539e+01
9.873012021249257941e+01,6.274884591111947740e-01,6.195201099999999883e+01
9.892875544199934268e+01,6.200271571794105929e-01,6.133851500000000101e+01
1.049197739686345869e+02,6.038188761151832562e-01,6.335253999999999053e+01
1.011976054822869031e+02,6.239949522427472584e-01,6.314679499999999734e+01
1.034740600742894259e+02,6.196025840096550663e-01,6.411279500000000553e+01
9.965989022114189311e+01,6.073761456658610669e-01,6.053103999999999729e+01
1.026845062422175943e+02,6.075207183920015019e-01,6.238296499999999156e+01
1.026845062422175943e+02,6.075207183920015019e-01,6.238296499999999156e+01
1.067982773554803657e+02,6.124959186585916537e-01,6.541350900000000479e+01
1.082196530000435644e+02,6.076695792027122511e-01,6.576179100000000233e+01
1.037893113619121550e+02,6.075207183920015019e-01,6.305415699999999646e+01
1.075370944639000896e+02,6.174988949723916321e-01,6.640403700000000242e+01
1.034362926214823517e+02,6.302964592764197516e-01,6.519552899999999340e+01
9.489976806775379714e+01,6.248897779988391576e-01,5.930189500000000180e+01
1.006348377824856755e+02,6.316221042397549557e-01,6.356318799999999669e+01
1.044823346440544753e+02,6.103150376304176117e-01,6.376713999999999771e+01
9.379638592332301528e+01,6.469462911887232659e-01,6.068122399999999317e+01
9.766717180290960698e+01,6.099385893984217155e-01,5.957097699999999207e+01
1.054392458808602839e+02,6.199874767111396290e-01,6.537101199999999324e+01
1.067857809456809832e+02,6.124959186585916537e-01,6.540585500000000252e+01
1.006348916121407484e+02,6.316221042397549557e-01,6.356322200000000322e+01
1.002624483440685310e+02,6.135975633557280151e-01,6.152079400000000220e+01
1.048046604805978745e+02,6.350471696086574802e-01,6.655590300000000070e+01
1.048297404776573956e+02,6.317591811086773479e-01,6.622715100000000632e+01
9.998233508632286259e+01,6.200265371525633951e-01,6.199170100000000616e+01
1.037390585206706959e+02,6.057111843508733440e-01,6.283590800000000343e+01
1.051959030369055199e+02,6.059783618914896808e-01,6.374644099999999725e+01
1.021433055584678442e+02,6.192321724285183571e-01,6.325042100000000289e+01
1.066965149550720184e+02,6.153894251152270956e-01,6.565990700000000402e+01
1.087190426938673511e+02,6.026576428242951255e-01,6.552036200000000576e+01
1.037176019610666629e+02,6.106013425163140385e-01,6.333010699999999105e+01
9.974535979757868631e+01,6.073099452739704196e-01,6.057634899999999334e+01
1.022836261587300726e+02,6.352554992444816584e-01,6.497623600000000010e+01
1.033305821295080165e+02,6.073202696307967718e-01,6.275475699999999790e+01
9.866010285724924245e+01,6.242589579408146516e-01,6.158945299999999889e+01
1.070286302723423404e+02,6.064797132769979005e-01,6.491069299999999487e+01
1.015995047691835396e+02,6.118017419594112827e-01,6.215875400000000184e+01
1.021433055584678442e+02,6.192321724285183571e-01,6.325042100000000289e+01
9.926772559155492104e+01,6.100483882261114044e-01,6.055811599999999828e+01
1.052317344067020031e+02,6.352180202756667615e-01,6.684509400000000312e+01
9.766717180290960698e+01,6.099385893984217155e-01,5.957097699999999207e+01
1.126632074148722040e+02,6.121787279322170594e-01,6.897001899999999353e+01
1.032838805414326231e+02,6.161104682203814020e-01,6.363427999999999685e+01
1.002967574674260476e+02,6.316221042397549557e-01,6.334964899999999943e+01
9.379638592332301528e+01,6.469462911887232659e-01,6.068122399999999317e+01
1.078920741704767039e+02,6.155155928791297137e-01,6.640925400000000423e+01
9.966111024908023808e+01,6.236119369398012147e-01,6.214985800000000182e+01
1.058869233726141914e+02,6.317591811086773479e-01,6.689503600000000461e+01
1.029207805571322325e+02,6.204842856253927064e-01,6.386072699999999713e+01
1.037390585206706959e+02,6.057111843508733440e-01,6.283590800000000343e+01
9.797288345509558383e+01,6.437041840143978844e-01,6.306555500000000336e+01
1.084002334872995732e+02,6.122840317292882473e-01,6.637173199999999440e+01
1.035296006085867901e+02,6.057111843508733440e-01,6.270903700000000214e+01
9.950609704696357483e+01,6.258991644562799106e-01,6.228078299999999956e+01
1.074263667864305489e+02,6.074800158674189543e-01,6.525937100000000157e+01
1.048046604805978745e+02,6.350471696086574802e-01,6.655590300000000070e+01
9.927669915982001214e+01,6.200265371525633951e-01,6.155418799999999635e+01
9.380893443845886281e+01,6.247067121143473623e-01,5.860307099999999991e+01
1.008992838790975810e+02,6.316221042397549557e-01,6.373021800000000070e+01
9.361583561861853298e+01,6.586552648122366849e-01,6.166056300000000334e+01
1.022515556400874317e+02,6.191950196127682382e-01,6.331365400000000676e+01
1.044375233547521873e+02,6.105775295283122350e-01,6.376720499999999703e+01
1.041791961327197527e+02,6.064797132769979005e-01,6.318256900000000087e+01
9.892875544199934268e+01,6.200271571794105929e-01,6.133851500000000101e+01
9.904686276872065775e+01,6.108511295433681765e-01,6.050288799999999156e+01
9.873322867285305904e+01,6.245168301373873465e-01,6.166056299999999624e+01
1.004675459964782078e+02,6.126515123814971764e-01,6.155159400000000147e+01
1.022515556400874317e+02,6.191950196127682382e-01,6.331365400000000676e+01
1.003493283243406040e+02,6.312912209561246657e-01,6.334964999999999691e+01
1.075369406174709326e+02,6.174988949723916321e-01,6.640394200000000069e+01
1.027453750176619280e+02,6.092783834721413605e-01,6.260053599999999818e+01
1.014389055251958069e+02,6.199217615215748545e-01,6.288418499999999511e+01
1.014698937180243519e+02,6.328359836312072995e-01,6.421380000000000621e+01
9.766140960975961605e+01,6.099745768368152188e-01,5.957097700000000629e+01
9.489976806775379714e+01,6.248897779988391576e-01,5.930189500000000180e+01
9.855154229325238191e+01,6.252398142755284383e-01,6.161834800000000456e+01
9.994448116269722959e+01,6.269446623870891244e-01,6.265965899999999777e+01
1.038047947282911423e+02,6.135797692844059403e-01,6.369252200000000386e+01
9.707283663409751284e+01,6.073245208875636125e-01,5.895471400000000273e+01
1.060827162611952019e+02,6.035387691465079474e-01,6.402503199999999595e+01
1.044283242827750087e+02,6.250791482897231077e-01,6.527596800000000599e+01
1.002330781903893779e+02,6.166424010504579778e-01,6.180796600000000041e+01
1.084791610714858905e+02,6.122809703167831907e-01,6.641972599999999716e+01
1.084007754898220242e+02,6.122809703167831907e-01,6.637173199999999440e+01
9.651804319081848860e+01,6.408864390019491930e-01,6.185710499999999712e+01
9.514097853781130709e+01,6.240348891976598145e-01,5.937129000000000190e+01
1.077882956178283962e+02,6.126459985426980781e-01,6.603606800000000021e+01
1.032065754703887279e+02,6.073245208875636125e-01,6.267988400000000837e+01
1.078645235577434960e+02,6.156750320641686258e-01,6.640949399999999514e+01
1.101793958701878324e+02,6.008932384962724083e-01,6.620605399999999463e+01
1.051358171114349176e+02,6.137276598288983198e-01,6.452475900000000308e+01
1.069520913752279085e+02,6.103620336976405270e-01,6.527949599999999464e+01
1.016839750744960185e+02,6.136110626506136034e-01,6.239441200000000265e+01
9.860999318975591166e+01,6.234947089154361244e-01,6.148280900000000315e+01
1.072475363022251713e+02,6.132313549344950987e-01,6.576755199999999491e+01
1.046147653465481397e+02,6.066489447236911303e-01,6.346443699999999666e+01
9.904686276872065775e+01,6.108511295433681765e-01,6.050288799999999156e+01
1.045049873173210244e+02,6.057560086369934149e-01,6.330452400000000068e+01
1.074263667864305489e+02,6.074800158674189543e-01,6.525937100000000157e+01
1.085417380479007790e+02,6.026576428242951255e-01,6.541350799999999310e+01
9.992801190600791017e+01,6.248697818458833764e-01,6.244199499999999858e+01
9.707640667272610813e+01,6.073269501905057544e-01,5.895711800000000835e+01
9.998724294077368313e+01,6.200265371525633951e-01,6.199474399999999719e+01
1.027300670972527001e+02,6.093691727149093129e-01,6.260053599999999818e+01
1.056202190156493970e+02,6.151666944600162612e-01,6.497404099999999971e+01
1.037935588498538664e+02,6.193826641304197578e-01,6.428793100000000038e+01
1.060827162611952019e+02,6.035387691465079474e-01,6.402503199999999595e+01
1.071087912388771031e+02,6.064797132769979005e-01,6.495930900000000463e+01
1.078920741704767039e+02,6.155155928791297137e-01,6.640925400000000423e+01
1.072475363022251713e+02,6.132313549344950987e-01,6.576755199999999491e+01
1.002503418483875350e+02,6.258434619094433993e-01,6.274102100000000348e+01
1.047917486261875979e+02,6.074010485983399876e-01,6.365061799999999437e+01
1.070285709133906664e+02,6.064797132769979005e-01,6.491065700000000049e+01
1.027453750176619280e+02,6.092783834721413605e-01,6.260053599999999818e+01
1.045698272668386721e+02,6.198746492579878531e-01,6.482018499999999506e+01
1.078462297815769375e+02,6.157772426027312562e-01,6.640925400000000423e+01
1.072992899207098247e+02,6.066489447236911303e-01,6.509300100000000100e+01
1.017699737360921546e+02,6.186608848231547331e-01,6.296110199999999679e+01
