# PLIKE V4.0 ZDCF peak likelihood analysis
# for file /home/stone28/pypetal/toml_output/yelm/pyzdcf/yelm_zdcf.dcf
#
# num      lag         r         -dr        +dr    likelihood
# ---- ---------- ---------- ---------- ---------- ----------
   195  7.684E+02 -5.034E-01  9.050E-02  9.646E-02  0.000E+00
   196  7.764E+02 -5.496E-01  8.700E-02  9.349E-02  0.000E+00
   197  7.844E+02 -6.007E-01  8.136E-02  8.819E-02  0.000E+00
   198  7.924E+02 -6.336E-01  7.869E-02  8.594E-02  0.000E+00
   199  8.004E+02 -6.581E-01  7.723E-02  8.495E-02  0.000E+00
   200  8.084E+02 -6.861E-01  7.489E-02  8.307E-02  0.000E+00
   201  8.164E+02 -7.349E-01  6.695E-02  7.509E-02  0.000E+00
   202  8.244E+02 -7.650E-01  6.311E-02  7.154E-02  0.000E+00
   203  8.324E+02 -7.814E-01  6.229E-02  7.134E-02  0.000E+00
   204  8.404E+02 -7.856E-01  6.485E-02  7.499E-02  0.000E+00
   205  8.484E+02 -7.741E-01  7.261E-02  8.472E-02  0.000E+00
   206  8.564E+02 -7.635E-01  8.165E-02  9.639E-02  0.000E+00
   207  8.644E+02 -7.292E-01  1.008E-01  1.203E-01  0.000E+00
   208  8.724E+02 -6.786E-01  1.310E-01  1.583E-01  0.000E+00
   209  8.804E+02 -6.911E-01  1.468E-01  1.850E-01  0.000E+00
   210  8.928E+02 -6.218E-01  1.829E-01  2.287E-01  0.000E+00
   211  9.263E+02 -4.322E-01  2.522E-01  2.958E-01  0.000E+00
   212  9.605E+02 -3.104E-01  1.960E-01  2.109E-01  0.000E+00
   213  9.685E+02 -3.600E-01  1.753E-01  1.897E-01  0.000E+00
   214  9.765E+02 -4.057E-01  1.578E-01  1.714E-01  0.000E+00
   215  9.845E+02 -4.068E-01  1.495E-01  1.617E-01  0.000E+00
   216  9.925E+02 -4.301E-01  1.411E-01  1.528E-01  0.000E+00
#
# ML Peak at t_lag =  +1.041E+02, Likelihood at peak =  +8.157E-02
# 1 sigma ML t_lag interval =  +1.041E+02  +3.702E+00  -6.537E+00
#                           = ( +9.756E+01 ,  +1.078E+02)
