# tau,tf,errlo,errhi
-4.739973997399740142e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.738973897389739136e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.737973797379738130e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.736973697369737124e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.735973597359736118e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.734973497349735112e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.733973397339734106e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.732973297329733100e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.731973197319732094e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.730973097309731088e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.729972997299730082e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.728972897289729076e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.727972797279728070e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.726972697269727064e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.725972597259726058e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.724972497249725052e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.723972397239724046e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.722972297229723040e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.721972197219722034e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.720972097209721028e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.719971997199720022e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.718971897189719016e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.717971797179718010e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.716971697169717004e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
