# PLIKE V4.0 ZDCF peak likelihood analysis
# for file /home/stone28/projects/petl_mock/test_repo/plike_output/H-alpha/pyzdcf/H-alpha_pyzdcf.dcf
#
# num      lag         r         -dr        +dr    likelihood
# ---- ---------- ---------- ---------- ---------- ----------
   189  6.400E+01 -7.487E-03  3.270E-02  3.271E-02  0.000E+00
   190  6.700E+01 -1.109E-02  3.275E-02  3.276E-02  0.000E+00
   191  7.000E+01 -3.083E-02  3.277E-02  3.280E-02  0.000E+00
   192  7.300E+01 -5.504E-02  3.274E-02  3.280E-02  0.000E+00
   193  7.600E+01 -7.099E-02  3.272E-02  3.279E-02  0.000E+00
   194  7.900E+01 -8.855E-02  3.267E-02  3.276E-02  0.000E+00
   195  8.200E+01 -1.213E-01  3.248E-02  3.261E-02  0.000E+00
   196  8.500E+01 -1.588E-01  3.216E-02  3.233E-02  0.000E+00
   197  8.800E+01 -1.869E-01  3.188E-02  3.208E-02  0.000E+00
   198  9.100E+01 -2.124E-01  3.158E-02  3.181E-02  0.000E+00
   199  9.400E+01 -2.335E-01  3.131E-02  3.156E-02  0.000E+00
   200  9.700E+01 -2.443E-01  3.119E-02  3.144E-02  0.000E+00
   201  1.000E+02 -2.517E-01  3.111E-02  3.138E-02  0.000E+00
   202  1.030E+02 -2.369E-01  3.141E-02  3.166E-02  0.000E+00
   203  1.060E+02 -2.069E-01  3.193E-02  3.215E-02  0.000E+00
   204  1.090E+02 -1.852E-01  3.228E-02  3.248E-02  0.000E+00
   205  1.120E+02 -1.707E-01  3.251E-02  3.270E-02  0.000E+00
   206  1.150E+02 -1.526E-01  3.277E-02  3.294E-02  0.000E+00
   207  1.180E+02 -1.336E-01  3.302E-02  3.317E-02  0.000E+00
   208  1.210E+02 -1.134E-01  3.326E-02  3.338E-02  0.000E+00
   209  1.240E+02 -9.636E-02  3.344E-02  3.355E-02  0.000E+00
   210  1.270E+02 -8.348E-02  3.359E-02  3.368E-02  0.000E+00
   211  1.300E+02 -6.245E-02  3.376E-02  3.383E-02  0.000E+00
   212  1.330E+02 -1.841E-02  3.397E-02  3.399E-02  0.000E+00
   213  1.360E+02  2.023E-02  3.404E-02  3.402E-02  0.000E+00
   214  1.390E+02  2.502E-02  3.410E-02  3.407E-02  0.000E+00
   215  1.420E+02  2.914E-02  3.415E-02  3.412E-02  0.000E+00
   216  1.450E+02  4.066E-02  3.419E-02  3.415E-02  0.000E+00
   217  1.480E+02  4.284E-02  3.425E-02  3.420E-02  0.000E+00
   218  1.510E+02  4.343E-02  3.431E-02  3.426E-02  0.000E+00
   219  1.540E+02  3.884E-02  3.438E-02  3.433E-02  0.000E+00
   220  1.570E+02  4.130E-02  3.443E-02  3.439E-02  0.000E+00
   221  1.600E+02  3.286E-02  3.451E-02  3.447E-02  0.000E+00
   222  1.630E+02  1.712E-02  3.459E-02  3.457E-02  0.000E+00
   223  1.660E+02  8.370E-03  3.466E-02  3.465E-02  0.000E+00
   224  1.690E+02  1.137E-02  3.472E-02  3.471E-02  0.000E+00
   225  1.720E+02  4.007E-02  3.475E-02  3.470E-02  0.000E+00
   226  1.750E+02  8.317E-02  3.465E-02  3.455E-02  0.000E+00
   227  1.780E+02  1.022E-01  3.460E-02  3.448E-02  0.000E+00
   228  1.810E+02  1.218E-01  3.453E-02  3.438E-02  0.000E+00
   229  1.840E+02  1.547E-01  3.429E-02  3.410E-02  0.000E+00
   230  1.870E+02  1.723E-01  3.416E-02  3.395E-02  0.000E+00
   231  1.900E+02  1.728E-01  3.422E-02  3.401E-02  0.000E+00
   232  1.930E+02  1.574E-01  3.445E-02  3.426E-02  0.000E+00
   233  1.960E+02  1.445E-01  3.465E-02  3.447E-02  0.000E+00
   234  1.990E+02  1.309E-01  3.484E-02  3.468E-02  0.000E+00
   235  2.020E+02  1.086E-01  3.508E-02  3.494E-02  0.000E+00
   236  2.050E+02  7.883E-02  3.532E-02  3.523E-02  0.000E+00
   237  2.080E+02  3.868E-02  3.553E-02  3.549E-02  0.000E+00
   238  2.110E+02  1.103E-02  3.563E-02  3.562E-02  0.000E+00
   239  2.140E+02 -8.906E-03  3.569E-02  3.570E-02  0.000E+00
   240  2.170E+02 -4.118E-02  3.568E-02  3.573E-02  0.000E+00
   241  2.200E+02 -8.076E-02  3.555E-02  3.565E-02  0.000E+00
   242  2.230E+02 -1.075E-01  3.542E-02  3.556E-02  0.000E+00
   243  2.260E+02 -1.311E-01  3.527E-02  3.544E-02  0.000E+00
   244  2.290E+02 -1.679E-01  3.492E-02  3.514E-02  0.000E+00
   245  2.320E+02 -1.945E-01  3.463E-02  3.487E-02  0.000E+00
   246  2.350E+02 -2.197E-01  3.430E-02  3.458E-02  0.000E+00
   247  2.380E+02 -2.381E-01  3.405E-02  3.435E-02  0.000E+00
   248  2.410E+02 -2.503E-01  3.390E-02  3.421E-02  0.000E+00
   249  2.440E+02 -2.331E-01  3.428E-02  3.457E-02  0.000E+00
   250  2.470E+02 -2.161E-01  3.463E-02  3.491E-02  0.000E+00
   251  2.500E+02 -1.972E-01  3.500E-02  3.525E-02  0.000E+00
   252  2.530E+02 -1.764E-01  3.537E-02  3.560E-02  0.000E+00
   253  2.560E+02 -1.541E-01  3.572E-02  3.592E-02  0.000E+00
   254  2.590E+02 -1.305E-01  3.606E-02  3.623E-02  0.000E+00
   255  2.620E+02 -9.634E-02  3.644E-02  3.657E-02  0.000E+00
   256  2.650E+02 -6.082E-02  3.674E-02  3.682E-02  0.000E+00
   257  2.680E+02 -4.025E-02  3.691E-02  3.696E-02  0.000E+00
   258  2.710E+02 -3.384E-02  3.701E-02  3.705E-02  0.000E+00
   259  2.740E+02 -1.865E-02  3.712E-02  3.715E-02  0.000E+00
   260  2.770E+02 -6.026E-03  3.722E-02  3.723E-02  0.000E+00
   261  2.800E+02  1.079E-03  3.730E-02  3.730E-02  0.000E+00
