# time,flux,err
5.801983999999999651e+04,3.261010000000000186e+00,2.394089000000000078e-01
5.802883000000000175e+04,3.285028000000000059e+00,2.327062000000000019e-01
5.803780999999999767e+04,3.308742000000000072e+00,2.190215000000000078e-01
5.804680000000000291e+04,3.331684000000000090e+00,1.969412000000000107e-01
5.805579000000000087e+04,3.352663999999999866e+00,1.639062000000000019e-01
5.806476999999999680e+04,3.369174999999999809e+00,1.227261999999999936e-01
5.807376000000000204e+04,3.377774000000000054e+00,1.013681000000000026e-01
5.808275000000000000e+04,3.377889000000000141e+00,1.034920000000000007e-01
5.809173000000000320e+04,3.376097000000000126e+00,1.050713999999999954e-01
5.810072000000000116e+04,3.380279999999999951e+00,1.036867000000000066e-01
5.810970999999999913e+04,3.384539999999999882e+00,1.015989000000000059e-01
5.811869000000000233e+04,3.363481999999999861e+00,9.530747999999999998e-02
5.812768000000000029e+04,3.296675000000000022e+00,7.534435000000000437e-02
5.813666999999999825e+04,3.278029000000000082e+00,9.753235999999999850e-02
5.814565000000000146e+04,3.226694000000000173e+00,8.271549999999999736e-02
5.815463999999999942e+04,3.182633000000000045e+00,9.506981000000000459e-02
5.816362999999999738e+04,3.146252000000000049e+00,9.343187000000000020e-02
5.817261000000000058e+04,3.097541000000000100e+00,7.300729999999999720e-02
5.818159999999999854e+04,3.119307000000000052e+00,9.252092000000000649e-02
5.819058999999999651e+04,3.119655999999999985e+00,9.620259000000000449e-02
5.819956999999999971e+04,3.118208999999999786e+00,7.747358999999999496e-02
5.820855999999999767e+04,3.231351999999999780e+00,7.535548000000000246e-02
5.821755000000000291e+04,3.153675999999999924e+00,5.777540999999999927e-02
