# lags,weights,weighted_lags
-5.048632071164512354e+02,2.531662443186207812e-01,-1.278143220403259335e+02
-9.163243352046525843e+02,2.918024917005492824e-01,-2.673857242185670202e+02
-4.221029792540261951e+02,3.902474437102719795e-01,-1.647246086363736879e+02
-4.330232459611162312e+02,3.371582038739309173e-01,-1.459973398439093444e+02
-2.616020439584679025e+02,3.844931024110660456e-01,-1.005841814786674036e+02
-4.862229556668761461e+02,3.324731086992445128e-01,-1.616560575915012521e+02
-3.778026520549389602e+02,3.930290590485732150e-01,-1.484874208432081844e+02
-4.836653041213557458e+02,3.828623784092190507e-01,-1.851772486899205319e+02
1.552078151186238415e+02,2.952345471453553527e-01,4.582270900996694962e+01
-5.730639922921425295e+02,3.350933130681079120e-01,-1.920299117772107138e+02
-3.909126790176821942e+02,3.699984796166586598e-01,-1.446370968994173154e+02
-4.551601264492425116e+02,3.868299567248426052e-01,-1.760695720172343499e+02
-4.570686846133215226e+02,3.567525145687232557e-01,-1.630604025664211463e+02
-3.777731207954028605e+02,3.930290590485732150e-01,-1.484758142000601708e+02
-4.167588075970865020e+02,3.127466601804115842e-01,-1.303399251767595501e+02
-3.687559885676282647e+02,3.721083015023585738e-01,-1.372171645747233129e+02
-3.703378057558311411e+02,3.963946217410329043e-01,-1.467999144289867957e+02
-4.073071887002774361e+02,3.828016373541273665e-01,-1.559178587405727399e+02
-7.226457457488768341e+02,3.182136456826432092e-01,-2.299557372918025635e+02
-6.944964826992635381e+02,2.953330836036537899e-01,-2.051077877874650710e+02
-6.833170179175806425e+02,3.074906568674107832e-01,-2.101135986881571966e+02
-6.637703554551170555e+02,3.383536316118702092e-01,-2.245891103245407976e+02
-5.440039732288478262e+02,3.492275587637041490e-01,-1.899811795284659866e+02
-4.112979414039550647e+02,3.828016373541273665e-01,-1.574455254098159287e+02
-5.444116601196282090e+02,3.613132267034263601e-01,-1.967031335727919270e+02
-3.708042925123463647e+02,3.978880501930944780e-01,-1.475385969509673600e+02
-8.906142608156083043e+02,2.880064104132080138e-01,-2.565026163203159513e+02
-3.475219455956712977e+02,3.750137146954701239e-01,-1.303254957560297669e+02
-3.408482979955409178e+02,4.182978807809727417e-01,-1.425761207193362452e+02
-9.162041989934286903e+02,2.916200562548462161e-01,-2.671835200513900190e+02
-3.703378057558311411e+02,3.963946217410329043e-01,-1.467999144289867957e+02
-3.812824439882289767e+02,3.383536316118702092e-01,-1.290082995932667700e+02
-7.801039061676176516e+02,2.835206306732387382e-01,-2.211755514673000107e+02
-4.698199573290198714e+02,3.833202767923267196e-01,-1.800915160859190109e+02
-4.167588075970865020e+02,3.127466601804115842e-01,-1.303399251767595501e+02
-5.730639922921425295e+02,3.350933130681079120e-01,-1.920299117772107138e+02
-6.319375096008888022e+02,3.445054720699125550e-01,-2.177059300637390891e+02
-8.223595664939623475e+02,2.792975121664895699e-01,-2.296829810280765400e+02
-4.502136936548121184e+02,3.870432434599894722e-01,-1.742521682422605522e+02
-6.655825965826295487e+02,2.510660421182361324e-01,-1.671051882267794326e+02
-4.645234162086153447e+02,3.765009261222171388e-01,-1.748934964079998053e+02
-6.829545546975995194e+02,3.074906568674107832e-01,-2.100021446345549236e+02
-4.703351483406767670e+02,3.831967154621351845e-01,-1.802308840105434626e+02
-3.812824439882289767e+02,3.383536316118702092e-01,-1.290082995932667700e+02
-6.851934084856711706e+02,3.362994592741287425e-01,-2.304301727719284258e+02
-4.806770539777576801e+02,3.548311941288684879e-01,-1.705592130532743340e+02
-4.012960545552211329e+02,3.131048710625820575e-01,-1.256477494194353994e+02
-8.197870647992099293e+02,3.085165412905926940e-01,-2.529178698266192384e+02
-3.799071438686291913e+02,3.280840135390657442e-01,-1.246414605325831246e+02
-8.184524446127602459e+02,3.087323155579176914e-01,-2.526827183993358403e+02
-4.435229660495652979e+02,3.941992203151002405e-01,-1.748364074085793334e+02
-5.114062965497377604e+02,3.437077187421325175e-01,-1.757742915374728909e+02
-2.841244811083381592e+02,3.744579783075229762e-01,-1.063926787835023049e+02
-4.492397398451029176e+02,3.511399331039348759e-01,-1.577460121968385636e+02
-3.416774591185630356e+02,3.969898603254017333e-01,-1.356424867718164933e+02
-3.147429947026579384e+02,3.800786418643930520e-01,-1.196270899629180775e+02
-4.012960545552211329e+02,3.131048710625820575e-01,-1.256477494194353994e+02
-4.865198122886141618e+02,3.842212556045489502e-01,-1.869312531540207942e+02
-6.511451427474188449e+02,3.362994592741287425e-01,-2.189797594149323459e+02
-4.830504921690228457e+02,3.836104831015454963e-01,-1.853032326633981484e+02
-4.502136936548121184e+02,3.870432434599894722e-01,-1.742521682422605522e+02
-3.474304704573917206e+02,3.667104732221631025e-01,-1.274063922332288712e+02
-3.428577276929854634e+02,3.973739963258902108e-01,-1.362427454245754745e+02
-5.005979121974769441e+02,3.696932483334873232e-01,-1.850676682692471218e+02
-3.428554542515457229e+02,3.973739963258902108e-01,-1.362418420180651424e+02
-7.942676207760551961e+02,2.944280390926512503e-01,-2.338546580998794866e+02
-3.664039507351735097e+02,3.718525944115596005e-01,-1.362482596835195352e+02
-4.737384100811127610e+02,3.516564903181124691e-01,-1.665931866180068255e+02
-4.862229556668761461e+02,3.324731086992445128e-01,-1.616560575915012521e+02
-5.112815920940772116e+02,3.229693531561412256e-01,-1.651282850792661634e+02
-3.605579573034235636e+02,3.973739963258902108e-01,-1.432763564007611023e+02
-1.979128223383278282e+02,2.521984598147032353e-01,-4.991330897130727351e+01
-5.730639922921425295e+02,3.350933130681079120e-01,-1.920299117772107138e+02
-5.435977780673234747e+02,3.496466325376487161e-01,-1.900671325561877723e+02
-3.909126790176821942e+02,3.699984796166586598e-01,-1.446370968994173154e+02
-4.247260761816506829e+02,3.902474437102719795e-01,-1.657482655069834152e+02
-9.161913750916900199e+02,2.915968161983804041e-01,-2.671584880051529467e+02
-3.720007945478409965e+02,3.772037845516456045e-01,-1.403201075596647911e+02
-3.799071438686291913e+02,3.280840135390657442e-01,-1.246414605325831246e+02
-9.162041989934286903e+02,2.916200562548462161e-01,-2.671835200513900190e+02
-4.945339795202035020e+02,3.626247968872648997e-01,-1.793302838773646215e+02
-5.730639922921425295e+02,3.350933130681079120e-01,-1.920299117772107138e+02
-6.260418787195609411e+02,3.213770950580656649e-01,-2.011955203675863686e+02
-4.246408276243091109e+02,3.902112723994030086e-01,-1.656996376600172312e+02
-6.395080865774206131e+02,3.515743418406260812e-01,-2.248346346402147731e+02
-4.823561270381590020e+02,3.842212556045489502e-01,-1.853314767791487725e+02
